id,track_title,track_description,bpm,duration,album_title,library_name,composer,genre,additional_genres,apm_release_date
SATV_SATVCD_0110_01101,At the End of All Things,Brooding and menacing electric guitars meet understated percussion in shadowy lands,78,119,DIMENSIONS OF DRAMA,SATV,Dylan Morgan,1120,2031;2169;2172;3906,11/07/2018
SATV_SATVCD_0111_02601,I'm On A Roll,"Bold, sexy, confident rap rock with self assured, fighter attitude",133,10,BIG HITTERS 2,SATV,Tom Barnes,1224,2056;2095;2159,11/07/2018
SATV_SATVCD_0111_16201,Rise To The Top,Soulfulness and a ferocious beat exude power.,125,60,BIG HITTERS 2,SATV,Dominic Marsh,1224,2095;2097;2131,11/07/2018
SATV_SATVCD_0112_14201,Seeing Is Believing,"Male vocals, groovy guitars and bags of confidence",158,20,Stomp Clap Pop 2,SATV,Michael Bedwell,1286,2095;2148,01/22/2020
SATV_SATVCD_0113_18701,Ride Til We Die,Confident Rap Rock That Was Born For Greatness.,86,30,BIG HITTERS 3,SATV,Joshua Melvin,1224,2095;2097;2159,11/07/2018
SATV_SATVCD_0114_00701,Man With A Plan,"I'm a man with a plan and it's time you understand - gritty, bluesy swag rock",80,141,SOUL OF A MAN II,SATV,Charlie Harper,1224,1909;1912;2013;2132,11/07/2018
SATV_SATVCD_0115_04901,Next Ting,"A combination of snarling bravado and sneering contempt proclaims ""Im coming for the gold, not bronze""",140,10,UK GRIME 2,SATV,Luke Filsell,1237,1930;2056;2097,11/07/2018
SATV_SATVCD_0116_04401,Resolve,Tranquillity and peacefulness,76,154,MINIMALIST PIANO,SATV,Samuel McAvoy,1120,2031;3906,01/09/2019
SATV_SATVCD_0116_13801,Intimate Moment,Melancholic perfection,63,60,MINIMALIST PIANO,SATV,Tom Howe,1120,2031;3906,01/09/2019
SATV_SATVCD_0119_07801,Secret fool Remixed,Eerie chiller ending desolate and reflective mood remixed,140,10,Vox Noir Remixed,SATV,Charlie Harper,1224,2036;2172,11/11/2020
SATV_SATVCD_0119_09801,Trouble Remixed,Acoustic guitar slowly builds into thumping blues-rock remixed,85,30,Vox Noir Remixed,SATV,Timothy Fagan,1224,2036;2172,11/11/2020
SATV_SATVCD_0120_04401,Shadows,"In darkness keep your light on, for the shadows they move",60,5,The Matriarch,SATV,Zoe Bestel,1224,2095;2103;2173,05/22/2019
SATV_SATVCD_0120_22601,Front Line,"Near is far, and we'll take the wave and we'll be front line",93,40,The Matriarch,SATV,Benjamin Collier,1224,2095;2100;2103,05/22/2019
SATV_SATVCD_0121_15201,Keep Your Head Up,"Positive, heartwarming and tender tale of making it through",145,15,Singer Songwriter 2,SATV,Patrick McManus,1103,1979;2095;2148,05/22/2019
SATV_SATVCD_0121_16701,Shooting Stars,This can light it up?I can feel it in my veins,80,10,Singer Songwriter 2,SATV,Thomas Reutter,1286,2098;2099,05/22/2019
SATV_SATVCD_0121_25801,I'll Be A Hero,A shining light in the dark,60,60,Singer Songwriter 2,SATV,Tara Chinn,1231,2098,05/22/2019
SATV_SATVCD_0122_11101,It All Comes Down To This,This is what you came for!,176,40,HEAVY HITTERS,SATV,Tom Barnes,1288,2056;2159,01/22/2020
SATV_SATVCD_0122_16701,Game Changer,"Killin? like the grim reaper, talkin? like a born leader",170,60,HEAVY HITTERS,SATV,Philip Panton,1286,2046;2056;2097;2159,01/22/2020
SATV_SATVCD_0122_20701,In The Zone,"Go big or go home, go hard go strong!",116,60,HEAVY HITTERS,SATV,Tom Barnes,1247,2097;2159,01/22/2020
SATV_SATVCD_0123_08801,Borderline,"Bright, positive and inspiring indie with dreamy synths",122,40,Upbeat Indie,SATV,Dominic Marsh,1286,2148,07/10/2019
SATV_SATVCD_0124_02801,Burning Hot,An uptempo synth pop classic with cool female vocals,102,15,Ad Smart 4,SATV,Daniel Burrows,1289,2095;2099;2103,08/21/2019
SATV_SATVCD_0124_09901,I'm Yours,Bright and happy folk ditty with added whistling and handclaps,92,40,Ad Smart 4,SATV,Greg Hatwell,1170,1982,08/21/2019
SATV_SATVCD_0124_11901,Costa Dorada,"Get shuffling with this upbeat, funky stomper. Very subtle Spanish elements",169,40,Ad Smart 4,SATV,David Westlake,1286,2040,08/21/2019
SATV_SATVCD_0125_03801,Broken,Eerie Sound Design,88,30,Different Drama,SATV,Charlie Harper,1360,2171;2172;2173,11/11/2020
SATV_SATVCD_0125_16601,Crystals,Piercing Sounds From The Underground,130,60,Different Drama,SATV,Dominic Marsh,1363,2173,11/11/2020
SATV_SATVCD_0126_02601,Feel The Power,"Emotional, electronic hits with percussive stabs and surging power",145,5,Different Drama II,SATV,Charlie Harper,1170,2132;2159;2169,11/11/2020
SATV_SATVCD_0126_08601,Requiem,Dark And Evil Build To End,93,40,Different Drama II,SATV,John Hedges Ross,1323,,11/11/2020
SATV_SATVCD_0127_14201,Sleeping With The Devil,"Big drum hits, a synthy edge and climactic builds",143,15,Vox Rising,SATV,Nikolas Ammar,1224,2100,11/11/2020
SATV_SATVCD_0128_11301,Divide & Conquer,Sonar pulse and gloomy drones lead to a heavy warcry,136,5,Vox Rising II,SATV,John Ross,1224,2100,11/11/2020
SATV_SATVCD_0129_02701,Are You Ready To Go,"The clock is ticking, are you ready?",134,15,Epic Pop 2,SATV,David Connolly,1286,2095;2148,01/22/2020
SATV_SATVCD_0129_14601,More More More,Pure pop goals,124,60,Epic Pop 2,SATV,Stephen Green,1286,1930;2095;2098;2103,01/22/2020
SATV_SATVCD_0132_00101,Bring It On,A Kaleidoscopic Beat That?s A Force To Be Reckoned With,130,151,Meaty & Beaty 2,SATV,Dominic Marsh,1339,2171;2172;2173,03/04/2020
SATV_SATVCD_0133_06801,Everybody Feel Good,Pure feelgood soul,132,15,Throwback Feelgood,SATV,Justin Canton,1229,2039;2040;2043,03/04/2020
SATV_SATVCD_0133_11801,My Summer Sun,"Finger clicking good, full of glee and joy",116,15,Throwback Feelgood,SATV,Sarah Bodalbhai,1229,2039;2040;2041;2095,03/04/2020
SATV_SATVCD_0133_13701,Bring It On,"A pure head nodding, toe tapping retro banger",174,15,Throwback Feelgood,SATV,Joshua Melvin,1288,2041;2095,03/04/2020
SATV_SATVCD_0133_14801,Never Felt Like This Before,"It?s fingerclicking good, sultry, sassy and smooth jazz",144,30,Throwback Feelgood,SATV,David Westlake,1218,2057;2079,03/04/2020
SATV_SATVCD_0135_03001,Champion,Over The Top Emo-Rock Symphony,,139,Rousing Rock,SATV,Robin Blake,1286,2132;2139;2168,05/27/2020
SATV_SATVCD_0135_11501,I Am A Warrior,A Breathless Epic Rock Meets Bassy Beats Banger,105,5,Rousing Rock,SATV,Robin Blake,1323,2046;2139;2168,05/27/2020
SATV_SATVCD_0135_16401,Thunder,"Stomping, Anthemic Rock To Raise The Roof",,30,Rousing Rock,SATV,Nancy Lee,1323,2139;2168,05/27/2020
SATV_SATVCD_0136_06201,Devil's Highway,An Intriguing Piano Intro Leads To Stomping Chains Sfx,,40,Doing Time,SATV,Tom Barnes,1224,2095;2131;2132,02/01/2023
SATV_SATVCD_0137_10101,In Need Of A Miracle,"A Blend Of Dark, Reflective Moments And A Positive Uplift",,10,The Sinner,SATV,David Connolly,1224,2095;2100,02/01/2023
SATV_SATVCD_0137_17101,Secrets,"Ticking, Whispering And Humming Create An Unsettled Feeling",,30,The Sinner,SATV,Robert Quickenden,1224,2095,02/01/2023
SATV_SATVCD_0138_09501,We Got A Good Thing Going,Latin Infused Funk Serves Up Summer Vibes,123,30,Pop Loops,SATV,Patrick Hunt,1289,2001;2095;2103,02/01/2023
SATV_SATVCD_0140_08701,Bring Your Fire,Step into the light with this bright and uplifting track,145,30,Heart of a Woman,SATV,Dominic Marsh,1224,2040;2095;2100,08/19/2020
SATV_SATVCD_0140_14301,Never Felt like This,Stoic and strong piano chords accompany luscious rising strings to a beautiful crescendo,75,168,Heart of a Woman,SATV,Connor Manning,1224,2040;2095;2100,08/19/2020
SATV_SATVCD_0140_29101,Take Me to the Stars,Enjoy this moving journey of emotional discovery on a cloud of uplifting energy,133,60,Heart of a Woman,SATV,David Westlake,1224,2040;2095;2100,08/19/2020
SATV_SATVCD_0142_01101,Move,A Gentle Build To A Uptempo High-Energy Ending,136,131,Orchestral Hitters,SATV,Joshua Melvin,1222,2036;2056;2168,11/11/2020
SATV_SATVCD_0142_07801,Hopes & Fears,Heart Wrenching Strings Mixed With Determination,75,40,Orchestral Hitters,SATV,Daniel Burrows,1222,2036;2056;2168,11/11/2020
SATV_SATVCD_0143_05201,Easy Life,A playful and cheeky quest for an easy life,155,60,Young Punks,SATV,David Connolly,1287,2157,11/11/2020
SATV_SATVCD_0143_12801,Living Sweet,This high tempo cockney banger has its sights on the high life,163,60,Young Punks,SATV,Thomas Foley,1287,2046;2157,11/11/2020
SATV_SATVCD_0144_10101,Riot Girl,Kick ass guitar riffs mixed with attitude and sass,130,40,Voxettes,SATV,Gabriella Chering,1286,2102;2157,11/11/2020
SATV_SATVCD_0144_19701,Trouble,"Hand clapping, stomping alt rock with a tongue in cheek, upbeat feel",73,30,Voxettes,SATV,Jonny Jones,1286,2095;2102;2157,11/11/2020
SATV_SATVCD_0145_03501,It Don't Get Better Than This,A Pop Gem Bursting With Energy And With The Feelgood Factor,120,5,Indie Pop Rock,SATV,Tom Barnes,1286,2001;2131;3409;3410,01/13/2021
SATV_SATVCD_0145_09901,Hit Go,An Anthem Thats Charged Up And Ready To Go,132,40,Indie Pop Rock,SATV,Richard Heptinstall,3387,2148;3410,01/13/2021
SATV_SATVCD_0145_11201,Turn The Volume Up,"Dont Give Up, Just Turn It Up And Shout It Out Loud",135,40,Indie Pop Rock,SATV,David Connolly,3387,2131;2148;3410,01/13/2021
SATV_SATVCD_0146_08901,Free,An uplifting soundscape of soaring synths and driving drums,110,10,Hazy Daze,SATV,Robert Dylan,1224,2036;2169,02/24/2021
SATV_SATVCD_0146_09501,Golden Hour,Shimmering waves of reverb-ridden sounds radiate positivity.,83,40,Hazy Daze,SATV,David Connolly,1286,2098,02/24/2021
SATV_SATVCD_0150_18301,Chilled Summer Days,"A light, floaty, soundscape that picks up into feel good finger clicks and hand claps",90,40,Organic Optimism,SATV,Michael Burns,1185,1933;2095,04/07/2021
SATV_SATVCD_0151_01101,Cos Its On,Fruity Trumpets And Juicy Samples Mix For One Hell Of A Cocktail,175,130,Shake It Up,SATV,Christopher Dececio,1121,2095;2098,05/19/2021
SATV_SATVCD_0151_09601,In Your Head,Cool Undercover Tones That Bring The Fun Out Of Life,144,15,Shake It Up,SATV,John Ross,1121,2095;2098,05/19/2021
SATV_SATVCD_0151_11901,Tick Tock,A High Energy Track Mixed With A Quirky Bass Line,150,60,Shake It Up,SATV,David Brown,1121,2095;2098,05/19/2021
SATV_SATVCD_0152_06801,Shout,Spirited pop delivered with commanding vigour,140,40,Pop Attitude,SATV,David Connolly,1286,2095,05/19/2021
SATV_SATVCD_0152_11901,Wind Tunnel,Lo-fi beats and whooshes with synth-led glitch pop build,147,15,Pop Attitude,SATV,David Connolly,1286,2095,05/19/2021
SATV_SATVCD_0153_00101,Tick Tick Boom,"High Octane Fuelled Belter Full Of Sass, Attitude And Fierce Energy",82,168,Relentless,SATV,David Connolly,1286,2095,07/07/2021
SATV_SATVCD_0153_09601,Get Ready,Toe- Tapping Sounds Mixed With Energetic Drums,166,15,Relentless,SATV,Dominic Marsh,1286,2095,07/07/2021
SATV_SATVCD_0153_17001,Do You Feel It Now,High Pace Beats And Brass With A Twist Of Sassy Soul,125,175,Relentless,SATV,Timothy Allen,1286,2095,07/07/2021
SATV_SATVCD_0154_16001,Pure Unstoppable,"Wild Western Whistelling And Marching, Builds To An Inspirational Anthem",152,10,Singer Songwriter 3,SATV,Dominic Marsh,1170,2095;3409,08/16/2021
SATV_SATVCD_0157_11201,King Of The People,Energising Sounds Full Of Attitude,133,119,Rap Energy,SATV,Charlie Harper,1237,2056,11/10/2021
SATV_SATVCD_0158_02901,Hope,Thoughtful Chords Plant The Seeds Of Change,129,20,Piano Motion,SATV,George Griffiths,1111,1929;2004;3906,01/05/2022
SATV_SATVCD_0159_03101,Here We Go All Eyes On Us,Hypotonic Reggaeton Vibe That's Guaranteed To Get You Moving,107,10,Watch Me See Me,SATV,Robert Dylan,1286,1930;2001;2091;2095,01/05/2022
SATV_SATVCD_0159_18801,Keep On Watching,Motivational Banger To Get The Fire Inside You Lit,105,10,Watch Me See Me,SATV,Tom Barnes,1286,,01/05/2022
SATV_SATVCD_0159_20401,All Eyes On Me,A Rhythmic Celebration That Gets The Party Going,118,89,Watch Me See Me,SATV,Tomas Altamirano,1286,1930;2004;2095;2098,01/05/2022
SATV_SATVCD_0160_06001,Escape Together,Militant drums combined with a hypnotising melody ?,150,30,Pumped Up Percussion,SATV,Taylor Middleton,1286,,02/16/2022
SATV_SATVCD_0160_06701,Feeling Good Feeling Great,Positive perucussive vocal textures and electro beats,118,60,Pumped Up Percussion,SATV,Taylor Middleton,1286,,02/16/2022
SATV_SATVCD_0160_08001,Wind It Up,Organic percussion blends withstompy digital glitchpop,120,60,Pumped Up Percussion,SATV,Taylor Middleton,1286,,02/16/2022
SATV_SATVCD_0161_06601,This Christmas,"A classic, brassy winter wonderland jaunt",138,10,I Love Christmas 4,SATV,Beth Cole,1213,2095,02/16/2022
SATV_SATVCD_0162_02701,Unmissable,"Cool, Up-Tempo House Influenced Groover",120,138,Afrobeats,SATV,Melroy Carty,1146,1953,02/01/2023
SATV_SATVCD_0162_06001,Keep It Going,Feelgood Energetic Beats With Infectious Brassy Horns,123,30,Afrobeats,SATV,James Crawford,3392,3414,02/01/2023
SATV_SATVCD_0163_07501,Feel Good Generation,A driving beat and relentless pop rock riffs,167,15,Brassy Rock,SATV,Jason Bowld,1322,2095;2131,03/30/2022
SATV_SATVCD_0163_09501,Gonna Take You Higher,Reach for the stars with this uplifting and energetic anthem,179,60,Brassy Rock,SATV,Jason Bowld,1322,2095;2131,03/30/2022
SATV_SATVCD_0165_12101,I Gotta Power,"Exuding Confidence, Hear The Power Shine Through",130,60,Adrenaline Hip Hop,SATV,Yoav Goldberg,1237,2052,06/22/2022
SATV_SATVCD_0165_15301,The Bomb,An Edgy Anthem With A Sprinkle Of Attitude,140,40,Adrenaline Hip Hop,SATV,Yoav Goldberg,1237,2052,06/22/2022
SATV_SATVCD_0166_08301,Set Free Again,Postive & Upbeattribal Beats,140,4,Wild Percussion,SATV,Taylor Middleton,1185,2000;2172,02/01/2023
SATV_SATVCD_0167_07601,Never Give Up,A Mysterious Opening Moves Into A Neo Soul Banger,123,162,Big Brassy Grooves,SATV,Charlie Harper,1263,2039;2040;2046,08/03/2022
SATV_SATVCD_0168_19701,Feelin' It,A Screamadelic Primal Indie Belter,135,30,Throwback Feelgood II,SATV,Robert Dylan,1339,2131;2161,02/01/2023
SATV_SATVCD_0170_06101,Heart On Fire,Upbeat and positive rock,103,15,Inspiring Sports Rock,SATV,Patrick McManus,1289,2095,09/14/2022
SATV_SATVCD_0171_18401,Fly Away,Empowering And Confident With Repetitive Hooks,124,40,Electro Hitters,SATV,David Connolly,1134,1945;2095;2098,10/26/2022
SATV_SATVCD_0171_19401,Running Back,Upbeat Dreamy Hooks And Melodies That Signal Today Is Going To Be A Good Day,122,146,Electro Hitters,SATV,Sacha Collisson,1134,1945;2095;2098,10/26/2022
SATV_SATVCD_0172_08801,Feel The Pressure,Curious blend of intimacy and bombast definitely lingers,115,30,Big Kicks & Drumsticks 3,SATV,David Connolly,1224,1929;2100;2132;3906,10/26/2022
SATV_SATVCD_0172_09501,Stadium Atmosphere,Illustrious layers strive for an intensely emotional masterpiece,139,15,Big Kicks & Drumsticks 3,SATV,David Connolly,1224,2095;2132;2148;3409,10/26/2022
SATV_SATVCD_0173_00401,It Gets Better Every Time,"A stompy, clappy pop banger oozing with positivity",144,194,Stomp Clap Pop 3,SATV,Giuseppe Rothwell,1286,2095,02/01/2023
SATV_SATVCD_0173_08501,Won't Stop,Pop-punk with lots of attitude,82,10,Stomp Clap Pop 3,SATV,Jonathan Dix,1286,2095;2102,02/01/2023
SATV_SATVCD_0173_12901,Hit The Spot,Groovy banger that's super cool and fun,154,99,Stomp Clap Pop 3,SATV,Peter Davis,1286,2040;2095,02/01/2023
SATV_SATVCD_0173_15301,Take It Higher,Big brassy and bold pop,126,10,Stomp Clap Pop 3,SATV,Max Howlett,1286,2095,02/01/2023
SATV_SATVCD_0174_07901,Big Big Hitters,Hard Hitting And Confident Anthem For Winners,144,10,Big Hitters 5,SATV,Alessandro Gigante,1237,2056,01/04/2023
SATV_SATVCD_0182_00104,You Aint Seen Nothing Yet,"Hip Hop, Scratching, Cool, Electronic, Party, Sports, Punchy, Swagger",102,30,Beats And Pieces,SATV,John Ross,1244,1935;2046,12/06/2023
SATV_SATVCD_0182_01102,Hey Hey Now,"Pop, Fashion, Cool, Electronic, Party, Slick, Bouncy, Dance",120,30,Beats And Pieces,SATV,Charlie Harper,1289,2095,12/06/2023
SATV_SATVCD_0183_01101,If You Need A Reason,"Holiday, Flowing, Bouncy, Bright, Shimmering, Sweet, Catchy",134,121,I Love Christmas 5,SATV,Timothy Fagan,1301,,01/03/2024
SATV_SATVCD_0189_00401,SOMETHING NEW,"A Vibrant And Decisive Dance Pop Song Featuring Bright Synthesizer Melodies And Energetic Synth Drums, Evoking Feelings Of Excitement And Empowerment.",121,131,POP STRINGS,SATV,Elizabeth Caseley,1286,2098,08/07/2024
SATV_SATVCD_0189_05401,SOMETHING NEW,"A Vibrant And Decisive Dance Pop Song Featuring Bright Synthesizer Melodies And Energetic Synth Drums, Evoking Feelings Of Excitement And Empowerment.",121,131,POP STRINGS,SATV,Elizabeth Caseley,1286,2098,08/07/2024
SATV_SATVCD_0191_15101,Stand Up,"This powerful electronic Trap anthem, driven by booming 808 Bass and dynamic beats, captures a sense of bold ambition, making it perfect for scenes of swagger and high-rolling success.",112,15,GRL 2,SATV,Robert Dylan,1237,2046,09/04/2024
SATV_SATVCD_0191_24501,In The Room,"With its heavy 808 Bass and groovy synthesizer beats, this electronic trap track commands attention and inspires with its fearless female rap, fit for any high-roller's strut.",135,40,GRL 2,SATV,Gaddiel Nketia,1237,2046,09/04/2024
SATV_SATVCD_0192_03101,Cello Suite No.1 In G Major 30,"An Awe-Inspiring Orchestral Score With Lush Strings And Dynamic Brass, Perfect For Intense, Heroic Cinematic Action Scenes And Epic Adventures.",99,30,Classical Reimagined,SATV,Dominic Marsh,1227,,09/04/2024
SATV_SATVCD_0192_04801,Cello Concerto In E Minor Underscore,"With Powerful Percussion And Commanding Strings, This Modern Classical Orchestral Score Evokes An Awe-Inspiring, Regal Atmosphere Perfect For Epic Adventures And Heroic Conquests.",129,177,Classical Reimagined,SATV,Dominic Marsh,1227,,09/04/2024
SATV_SATVCD_0193_02301,Addicted,"A Driving Pop Rock Anthem With Electric Guitar And Male Lead Vocals, This Dynamic Track Is Engaging, Empowering, And Perfect For Celebrating Dreams And Extreme Sports.",175,10,INSPIRING VOCAL POP,SATV,John Ross,1286,2095,09/04/2024
SATV_SATVCD_0194_12401,LIONESS ENERGY,"With Groovy Sub Bass And Powerful Male Rap, This Alternative Hip Hop R&B Track Commands Attention, Perfect For Celebrating Glory In Sports Highlights And Action-Packed Moments.",101,15,HIP HOP HYPE,SATV,Robert Dixon,1237,2046,02/05/2025
SATV_SATVCD_0197_10501,Lets Go 5,"Driven by a powerful drum kit, male lead vocals and gritty distorted guitar, this energetic blues rock anthem captivates with its empowering, aspirational vibe perfect for adventures and competition.",165,5,VOX ROCKS 2,SATV,Jack Saturn,1322,,06/04/2025
SATV_SATVCD_0198_09601,AUTOMATIC,"THIS ELECTRIFYING ELECTRO HOUSE ANTHEM BOASTS DRIVING DISTORTED SYNTH BEDS AND CATCHY MALE LEAD VOCALS, INSPIRING LISTENERS TO FEEL UNSTOPPABLE AND EMBRACE THEIR VIBRANT, ADVENTUROUS SIDE.",117,60,DRIVING ELECTRO,SATV,Robert Dylan,1286,2098,01/08/2025
SATV_SATVCD_0200_02501,AINT GONNA STOP,"THIS EXHILARATING POP ROCK ANTHEM, DRIVEN BY POWERFUL DRUM KIT BEATS AND ELECTRIC GUITAR RIFFS, INSPIRES FEELINGS OF CONFIDENCE AND EMPOWERMENT PERFECT FOR ACTION SPORTS OR ROAD TRIP VIBES.",117,15,FUN BLUES ROCK,SATV,Mattias Toben,3388,2095;2131,05/07/2025
SATV_SATVCD_0200_07701,STICKY SITUATION,"THIS POP ROCK ANTHEM, DRIVEN BY AN ENERGETIC DRUM KIT AND BOLD ELECTRIC GUITAR RIFFS, EXUDES A CAPTIVATING AND EMPOWERING VIBE PERFECT FOR ACTION-PACKED YOUTH COMMERCIALS.",129,40,FUN BLUES ROCK,SATV,Jack Pashley,3388,2102,05/07/2025
SATV_SATVCD_0200_10101,IF YOU WANT IT,"WITH DRIVING DRUM BEATS AND SPIRITED ELECTRIC GUITAR RIFFS, THIS ENERGETIC ROCK ANTHEM RADIATES CONFIDENCE AND EMPOWERMENT, PERFECT FOR A ROAD TRIP OR ACTION-PACKED YOUTH EVENT.",129,5,FUN BLUES ROCK,SATV,Mattias Toben,3388,2102,05/07/2025
